claim_id,video_id,channel_id,claimant_id,claim_date,video_upload_date,claim_type,status,resolution_days,action_taken,region,video_views,video_duration_seconds,content_category,estimated_revenue_impact,counter_notice_filed,is_suspicious,days_since_upload,abuse_score,manual_review_required,reviewer_id,review_accuracy
CLAIM_00044660,VID_00013635,CH_00011674,CLMT_00003931,2023-07-04,2023-01-23,Audiovisual,Active,,Track,US,885,362,News,0.0,False,False,162,4,False,REV_033,True
CLAIM_00044661,VID_00025531,CH_00008381,CLMT_00000584,2024-05-04,2024-01-21,Audio,Resolved,14.0,Monetize,MEA,334,463,Entertainment,567.8,False,False,104,10,False,REV_094,True
CLAIM_00044662,VID_00003171,CH_00017134,CLMT_00001435,2024-09-29,2024-05-10,Audiovisual,Active,,Mute,EU,2206,528,Entertainment,0.0,False,False,142,13,False,REV_042,True
CLAIM_00044663,VID_00022420,CH_00009559,CLMT_00003261,2024-05-15,2023-06-30,Audiovisual,Resolved,46.0,Block,LATAM,426128,2206,Sports,0.0,False,False,320,13,False,REV_039,True
CLAIM_00044664,VID_00009772,CH_00001216,CLMT_00004042,2023-10-22,2023-08-05,Audiovisual,Resolved,80.0,Monetize,EU,377,104,Music,2317.92,False,False,78,5,False,REV_166,True
CLAIM_00044665,VID_00005706,CH_00008978,CLMT_00003828,2024-07-11,2024-05-01,Audiovisual,Resolved,58.0,Block,LATAM,8491,50,Gaming,0.0,False,False,71,32,False,REV_148,True
CLAIM_00044666,VID_00020520,CH_00008060,CLMT_00001392,2023-01-29,2022-09-29,Audio,Active,,Monetize,US,13547,164,Entertainment,177.24,False,False,122,27,False,REV_077,True
CLAIM_00044667,VID_00021986,CH_00018224,CLMT_00004328,2023-07-05,2022-12-20,Visual,Active,,Monetize,EU,6433,656,Music,2591.38,False,False,197,2,False,REV_198,True
CLAIM_00044668,VID_00003352,CH_00001740,CLMT_00000058,2022-11-02,2022-09-04,Audio,Resolved,43.0,Monetize,EU,4241,157,Education,759.64,False,False,59,28,False,REV_067,True
CLAIM_00044669,VID_00012275,CH_00001877,CLMT_00003648,2023-07-07,2022-07-11,Audiovisual,Active,,Monetize,US,2615,114,Education,3796.57,False,False,361,9,False,REV_037,True
CLAIM_00044670,VID_00006081,CH_00017753,CLMT_00001400,2024-03-20,2024-01-20,Audiovisual,Active,,Monetize,APAC,9293,82,Film,2313.62,False,False,60,8,False,REV_171,True
CLAIM_00044671,VID_00009684,CH_00012470,CLMT_00000427,2023-07-08,2023-01-23,Visual,Resolved,69.0,Track,APAC,26927,493,Entertainment,0.0,True,False,166,24,True,REV_194,True
CLAIM_00044672,VID_00016757,CH_00013406,CLMT_00000408,2023-01-13,2022-04-23,Audio,Resolved,54.0,Track,EU,260,1010,Entertainment,0.0,False,False,265,11,False,REV_022,True
CLAIM_00044673,VID_00007431,CH_00013454,CLMT_00004911,2023-10-02,2023-08-20,Audio,Active,,Monetize,LATAM,253473,75,Education,2868.85,True,False,43,18,True,REV_001,True
CLAIM_00044674,VID_00003693,CH_00010839,CLMT_00000441,2024-09-30,2024-03-10,Audiovisual,Disputed,,Track,APAC,257,128,Technology,0.0,False,False,204,28,False,REV_149,True
CLAIM_00044675,VID_00019693,CH_00017009,CLMT_00000525,2024-07-13,2024-02-10,Audiovisual,Disputed,,Monetize,US,168160,268,Technology,1893.92,False,False,154,6,False,REV_152,True
CLAIM_00044676,VID_00013002,CH_00002532,CLMT_00002846,2023-04-20,2022-06-24,Audiovisual,Expired,21.0,Monetize,MEA,72524,58,Music,3622.54,False,False,300,34,False,REV_025,False
CLAIM_00044677,VID_00017429,CH_00010308,CLMT_00002301,2022-10-06,2021-12-23,Audio,Resolved,9.0,Monetize,LATAM,74656,123,Entertainment,4230.94,True,False,287,38,True,REV_169,True
CLAIM_00044678,VID_00024155,CH_00006844,CLMT_00003545,2022-10-17,2022-03-27,Visual,Active,,Block,EU,21985,95,Music,0.0,False,False,204,14,False,REV_182,True
CLAIM_00044679,VID_00013812,CH_00008131,CLMT_00003098,2023-04-19,2022-06-21,Audiovisual,Resolved,31.0,Mute,EU,192485,153,Gaming,0.0,False,False,302,35,False,REV_196,False
CLAIM_00044680,VID_00006790,CH_00012388,CLMT_00004513,2023-06-09,2022-07-11,Audiovisual,Active,,Monetize,US,211,736,Gaming,726.6,False,False,333,39,False,REV_027,True
CLAIM_00044681,VID_00029071,CH_00005101,CLMT_00000300,2024-02-14,2023-12-15,Visual,Retracted,11.0,Track,APAC,179,95,Music,0.0,False,False,61,20,False,REV_163,True
CLAIM_00044682,VID_00013621,CH_00004785,CLMT_00003986,2023-12-02,2023-09-22,Audio,Active,,Track,US,5379863,367,Lifestyle,0.0,False,False,71,2,False,REV_001,True
CLAIM_00044683,VID_00008583,CH_00007918,CLMT_00004917,2024-06-09,2024-01-14,Audiovisual,Retracted,74.0,Track,APAC,40047,11,Gaming,0.0,False,False,147,36,False,REV_059,True
CLAIM_00044684,VID_00015703,CH_00007894,CLMT_00003715,2023-02-15,2022-04-18,Audio,Expired,81.0,Monetize,EU,308,139,Gaming,1814.59,False,False,303,27,False,REV_103,True
CLAIM_00044685,VID_00000892,CH_00006909,CLMT_00004453,2024-06-15,2023-10-16,Visual,Disputed,,Block,US,22852,706,Education,0.0,False,False,243,26,False,REV_119,True
CLAIM_00044686,VID_00027582,CH_00012615,CLMT_00002146,2023-07-07,2022-10-24,Visual,Active,,Monetize,US,9094,2927,Entertainment,1297.02,True,False,256,15,True,REV_008,True
CLAIM_00044687,VID_00008201,CH_00009045,CLMT_00001448,2024-07-23,2023-12-17,Audio,Resolved,8.0,Monetize,EU,29215,17,Lifestyle,3067.74,False,False,219,6,False,REV_074,True
CLAIM_00044688,VID_00012724,CH_00014071,CLMT_00002960,2023-07-24,2023-04-10,Visual,Active,,Mute,US,1741,77,Entertainment,0.0,False,False,105,3,False,REV_031,True
CLAIM_00044689,VID_00010263,CH_00018777,CLMT_00002586,2024-05-25,2023-07-05,Audiovisual,Disputed,,Block,APAC,235,260,Music,0.0,False,True,325,79,True,REV_064,True
CLAIM_00044690,VID_00012358,CH_00011453,CLMT_00001702,2023-10-10,2023-01-06,Visual,Active,,Monetize,US,1314,729,Gaming,185.7,False,False,277,10,False,REV_048,True
CLAIM_00044691,VID_00017651,CH_00008766,CLMT_00004737,2022-10-27,2022-03-19,Audio,Resolved,71.0,Block,US,4788,128,Gaming,0.0,False,False,222,33,False,REV_022,True
CLAIM_00044692,VID_00018527,CH_00018593,CLMT_00003254,2023-11-17,2023-10-01,Audiovisual,Resolved,16.0,Track,US,2925,363,Education,0.0,False,True,47,69,False,REV_185,True
CLAIM_00044693,VID_00012698,CH_00010188,CLMT_00000720,2024-05-11,2024-05-09,Thumbnail,Active,,Monetize,MEA,3066,228,Music,216.98,False,False,2,17,False,REV_165,True
CLAIM_00044694,VID_00019437,CH_00014122,CLMT_00000688,2023-08-31,2023-08-23,Audiovisual,Resolved,1.0,Monetize,US,967,93,Music,1108.74,False,True,8,63,False,REV_071,True
CLAIM_00044695,VID_00016729,CH_00011787,CLMT_00003301,2024-03-10,2023-04-08,Audiovisual,Active,,Monetize,APAC,3616,265,Film,2117.72,False,False,337,16,False,REV_012,True
CLAIM_00044696,VID_00029570,CH_00018452,CLMT_00004500,2024-03-24,2023-08-03,Audiovisual,Resolved,75.0,Track,APAC,712,967,Entertainment,0.0,True,False,234,35,True,REV_030,True
CLAIM_00044697,VID_00015829,CH_00004704,CLMT_00002325,2024-02-22,2023-08-17,Audiovisual,Active,,Mute,EU,449,133,Entertainment,0.0,False,False,189,30,False,REV_146,True
CLAIM_00044698,VID_00000716,CH_00000496,CLMT_00003610,2024-05-20,2024-01-29,Thumbnail,Active,,Monetize,EU,66144,495,Sports,2043.39,False,False,112,9,False,REV_042,False
CLAIM_00044699,VID_00007093,CH_00011886,CLMT_00004190,2024-05-01,2024-02-12,Audiovisual,Resolved,5.0,Monetize,US,273658,493,Other,4612.91,False,True,79,98,True,REV_155,True
CLAIM_00044700,VID_00012367,CH_00009850,CLMT_00000351,2024-01-26,2023-07-28,Audiovisual,Resolved,37.0,Mute,EU,1152,923,Technology,0.0,False,False,182,29,False,REV_062,True
CLAIM_00044701,VID_00018062,CH_00017138,CLMT_00002540,2023-02-12,2022-06-28,Audiovisual,Active,,Monetize,APAC,3553,108,News,1799.67,False,False,229,22,False,REV_020,True
CLAIM_00044702,VID_00018309,CH_00018270,CLMT_00000059,2023-04-11,2023-04-09,Audiovisual,Resolved,72.0,Monetize,APAC,3004,112,Gaming,819.29,True,False,2,33,True,REV_080,True
CLAIM_00044703,VID_00025540,CH_00017172,CLMT_00002903,2023-07-31,2022-08-28,Audiovisual,Resolved,70.0,Mute,EU,145768,190,Sports,0.0,False,False,337,36,False,REV_113,True
CLAIM_00044704,VID_00007581,CH_00011869,CLMT_00003894,2023-03-02,2023-02-24,Audiovisual,Active,,Mute,EU,9662,351,Music,0.0,False,False,6,35,False,REV_015,True
CLAIM_00044705,VID_00000098,CH_00001685,CLMT_00001486,2023-05-21,2023-03-25,Audio,Resolved,19.0,Monetize,US,7542,121,Sports,920.75,False,False,57,27,False,REV_133,True
CLAIM_00044706,VID_00000928,CH_00015320,CLMT_00002342,2024-05-20,2023-07-22,Audiovisual,Active,,Mute,MEA,1,980,Entertainment,0.0,False,False,303,34,False,REV_028,True
CLAIM_00044707,VID_00009120,CH_00006959,CLMT_00002776,2023-04-19,2022-11-24,Visual,Retracted,27.0,Monetize,APAC,943,224,Gaming,415.71,False,False,146,23,False,REV_051,True
CLAIM_00044708,VID_00017737,CH_00004925,CLMT_00004286,2024-06-21,2024-02-08,Audio,Active,,Block,APAC,1368272,191,Music,0.0,False,False,134,10,False,REV_061,True
CLAIM_00044709,VID_00007206,CH_00012066,CLMT_00004805,2024-09-10,2024-01-20,Audiovisual,Disputed,,Track,MEA,652,361,Music,0.0,False,False,234,3,False,REV_009,True
CLAIM_00044710,VID_00015940,CH_00015181,CLMT_00004091,2024-01-12,2023-02-23,Visual,Resolved,54.0,Monetize,LATAM,1323,48,Film,4168.82,False,False,323,7,False,REV_036,False
CLAIM_00044711,VID_00022378,CH_00019700,CLMT_00002466,2024-08-18,2024-05-13,Audio,Resolved,14.0,Track,LATAM,129,645,News,0.0,True,False,97,38,True,REV_194,True
CLAIM_00044712,VID_00019771,CH_00002871,CLMT_00000784,2024-03-18,2024-03-01,Audio,Retracted,74.0,Mute,APAC,9,297,Education,0.0,True,False,17,26,True,REV_063,True
CLAIM_00044713,VID_00020995,CH_00013394,CLMT_00004889,2022-11-23,2022-05-02,Audio,Disputed,,Track,US,965,57,Film,0.0,True,False,205,32,True,REV_178,True
CLAIM_00044714,VID_00007466,CH_00006054,CLMT_00003259,2023-03-26,2023-01-23,Audio,Active,,Monetize,EU,2526,39,Entertainment,4593.1,False,False,62,39,False,REV_017,True
CLAIM_00044715,VID_00013159,CH_00001866,CLMT_00002181,2023-05-28,2022-10-14,Audiovisual,Retracted,48.0,Monetize,APAC,3122,1824,Entertainment,3711.5,False,False,226,37,False,REV_035,True
CLAIM_00044716,VID_00023886,CH_00015759,CLMT_00002728,2022-11-16,2022-06-25,Audiovisual,Active,,Monetize,EU,385,10,Music,2725.44,True,True,144,78,True,REV_108,True
CLAIM_00044717,VID_00007439,CH_00015619,CLMT_00001629,2022-11-06,2022-07-23,Visual,Active,,Track,US,2531,231,Gaming,0.0,False,False,106,13,False,REV_138,True
CLAIM_00044718,VID_00022614,CH_00005428,CLMT_00003864,2023-04-22,2022-10-22,Audiovisual,Resolved,74.0,Track,EU,445,73,Music,0.0,False,False,182,18,False,REV_136,True
CLAIM_00044719,VID_00027622,CH_00013608,CLMT_00002605,2024-05-03,2023-08-15,Audiovisual,Retracted,20.0,Monetize,LATAM,880,667,Gaming,819.9,False,False,262,18,False,REV_044,True
CLAIM_00044720,VID_00002581,CH_00019858,CLMT_00003998,2024-05-28,2023-09-10,Visual,Resolved,10.0,Monetize,EU,32746,269,Entertainment,549.59,True,False,261,23,True,REV_186,True
CLAIM_00044721,VID_00025085,CH_00004216,CLMT_00001647,2023-09-29,2022-12-07,Audiovisual,Disputed,,Block,LATAM,193129,250,Entertainment,0.0,False,True,296,85,True,REV_088,True
CLAIM_00044722,VID_00011290,CH_00011943,CLMT_00004937,2023-01-07,2022-04-13,Visual,Retracted,83.0,Track,EU,9124,353,Entertainment,0.0,False,False,269,24,False,REV_002,True
CLAIM_00044723,VID_00018896,CH_00006109,CLMT_00002096,2023-06-16,2023-04-23,Audiovisual,Resolved,24.0,Monetize,EU,2479,49,Music,2718.42,False,False,54,21,False,REV_033,True
CLAIM_00044724,VID_00005936,CH_00006882,CLMT_00001119,2022-10-29,2022-01-28,Audio,Resolved,76.0,Monetize,MEA,3843,150,Music,2493.0,False,False,274,20,False,REV_150,True
CLAIM_00044725,VID_00024472,CH_00004239,CLMT_00003097,2024-02-24,2023-06-28,Thumbnail,Active,,Block,US,452,178,Music,0.0,False,False,241,15,False,REV_192,True
CLAIM_00044726,VID_00004751,CH_00001304,CLMT_00003106,2024-03-12,2023-07-08,Audio,Active,,Track,EU,1566,521,Education,0.0,False,False,248,11,False,REV_091,True
CLAIM_00044727,VID_00025542,CH_00019728,CLMT_00000553,2024-04-01,2023-05-29,Audiovisual,Resolved,18.0,Mute,US,28217,101,Education,0.0,False,False,308,38,False,REV_127,True
CLAIM_00044728,VID_00023166,CH_00013265,CLMT_00000326,2024-04-21,2023-12-16,Audio,Active,,Monetize,APAC,53795,5,Gaming,594.53,False,False,127,5,False,REV_033,True
CLAIM_00044729,VID_00019460,CH_00013694,CLMT_00004909,2023-11-08,2023-07-12,Audiovisual,Active,,Mute,EU,635,51,Entertainment,0.0,False,False,119,23,False,REV_017,True
CLAIM_00044730,VID_00003723,CH_00004796,CLMT_00004973,2024-04-05,2023-05-20,Visual,Active,,Track,EU,149,648,Education,0.0,False,False,321,20,False,REV_162,False
CLAIM_00044731,VID_00021671,CH_00014815,CLMT_00002964,2023-01-21,2022-01-31,Audio,Disputed,,Block,EU,4118,489,Music,0.0,False,False,355,27,False,REV_198,True
CLAIM_00044732,VID_00021098,CH_00004370,CLMT_00004399,2023-06-17,2022-11-22,Audio,Active,,Block,US,17995,1227,Education,0.0,False,True,207,92,True,REV_094,True
CLAIM_00044733,VID_00005495,CH_00011143,CLMT_00001806,2023-01-21,2022-10-01,Audio,Active,,Block,US,30186,287,Education,0.0,False,False,112,39,False,REV_098,True
CLAIM_00044734,VID_00015813,CH_00001099,CLMT_00001960,2022-10-24,2022-03-05,Audiovisual,Disputed,,Track,APAC,11467,558,Entertainment,0.0,False,False,233,30,False,REV_046,True
CLAIM_00044735,VID_00001890,CH_00015955,CLMT_00000044,2024-03-19,2023-04-28,Audio,Retracted,68.0,Block,LATAM,1440,65,Music,0.0,False,False,326,25,False,REV_136,True
CLAIM_00044736,VID_00012561,CH_00000370,CLMT_00003004,2024-04-26,2024-01-25,Audiovisual,Disputed,,Monetize,LATAM,207892,230,Education,2912.88,False,False,92,12,False,REV_076,True
CLAIM_00044737,VID_00010808,CH_00002273,CLMT_00001943,2024-03-15,2023-05-21,Visual,Active,,Monetize,US,1517,693,Gaming,130.71,False,False,299,21,False,REV_073,True
CLAIM_00044738,VID_00019606,CH_00004434,CLMT_00004825,2023-12-06,2023-01-15,Audio,Active,,Monetize,US,46733,515,Music,4703.75,False,False,325,1,False,REV_189,True
CLAIM_00044739,VID_00007310,CH_00001221,CLMT_00004492,2024-03-15,2023-07-27,Audio,Resolved,4.0,Mute,EU,31,116,Music,0.0,False,False,232,16,False,REV_061,True
CLAIM_00044740,VID_00009181,CH_00000410,CLMT_00000724,2024-07-08,2024-04-07,Audiovisual,Active,,Monetize,EU,1244,223,Music,2243.85,False,False,92,19,False,REV_198,True
CLAIM_00044741,VID_00002111,CH_00018017,CLMT_00004739,2024-01-30,2023-05-06,Audiovisual,Resolved,13.0,Monetize,US,5955,239,Music,1693.89,False,False,269,26,False,REV_051,True
CLAIM_00044742,VID_00001432,CH_00009315,CLMT_00001632,2023-02-16,2022-07-16,Audio,Active,,Mute,MEA,199,689,Gaming,0.0,False,False,215,36,False,REV_117,True
CLAIM_00044743,VID_00029749,CH_00001499,CLMT_00003694,2023-04-29,2023-03-07,Audiovisual,Resolved,63.0,Block,MEA,37,322,Entertainment,0.0,False,False,53,9,False,REV_015,True
CLAIM_00044744,VID_00008659,CH_00015585,CLMT_00001012,2024-05-21,2024-01-11,Audiovisual,Resolved,39.0,Monetize,US,8990,53,Other,3153.67,False,False,131,12,False,REV_178,True
CLAIM_00044745,VID_00001635,CH_00011972,CLMT_00003926,2024-09-20,2024-07-20,Audio,Disputed,,Block,APAC,378,549,Entertainment,0.0,False,False,62,14,False,REV_169,True
CLAIM_00044746,VID_00012358,CH_00017003,CLMT_00002885,2022-10-26,2021-11-13,Audiovisual,Disputed,,Monetize,US,7153,228,Education,3712.32,False,False,347,27,False,REV_131,False
CLAIM_00044747,VID_00024341,CH_00016771,CLMT_00004719,2023-08-07,2022-11-09,Audio,Disputed,,Track,MEA,80,1107,Entertainment,0.0,False,False,271,12,False,REV_090,True
CLAIM_00044748,VID_00022466,CH_00005272,CLMT_00001265,2023-06-16,2022-07-15,Audio,Active,,Monetize,APAC,100158,723,Music,500.39,False,False,336,6,False,REV_024,True
CLAIM_00044749,VID_00004757,CH_00004271,CLMT_00004013,2023-04-09,2022-09-23,Visual,Expired,4.0,Monetize,US,384577,198,Gaming,1643.57,True,False,198,8,True,REV_142,True
CLAIM_00044750,VID_00018973,CH_00004776,CLMT_00000540,2024-01-14,2023-04-22,Audiovisual,Disputed,,Monetize,US,16,445,Music,4631.69,False,False,267,22,False,REV_102,True
CLAIM_00044751,VID_00003087,CH_00015696,CLMT_00000616,2024-08-21,2023-12-17,Visual,Active,,Block,US,37,204,News,0.0,True,False,248,34,True,REV_070,True
CLAIM_00044752,VID_00002686,CH_00004163,CLMT_00002471,2024-06-14,2023-12-27,Visual,Resolved,81.0,Block,EU,30796,106,Music,0.0,True,False,170,32,True,REV_018,True
CLAIM_00044753,VID_00017801,CH_00010237,CLMT_00003687,2024-02-06,2023-11-18,Visual,Resolved,78.0,Block,EU,143,389,Music,0.0,False,False,80,5,False,REV_070,True
CLAIM_00044754,VID_00014801,CH_00016797,CLMT_00004825,2023-02-22,2022-06-30,Visual,Resolved,62.0,Block,EU,39760,497,Entertainment,0.0,False,False,237,7,False,REV_089,True
CLAIM_00044755,VID_00005582,CH_00010513,CLMT_00001585,2022-12-06,2022-03-02,Audio,Resolved,31.0,Track,APAC,282,290,Gaming,0.0,False,False,279,1,False,REV_141,True
CLAIM_00044756,VID_00004204,CH_00019423,CLMT_00002376,2024-02-28,2023-06-22,Audiovisual,Active,,Track,LATAM,2833,200,Lifestyle,0.0,False,False,251,36,False,REV_102,True
CLAIM_00044757,VID_00016829,CH_00007335,CLMT_00002497,2023-05-09,2023-04-02,Audio,Expired,65.0,Block,US,594,170,News,0.0,True,False,37,18,True,REV_020,True
CLAIM_00044758,VID_00005141,CH_00002075,CLMT_00001290,2023-11-10,2023-03-05,Audiovisual,Resolved,16.0,Mute,US,4349,607,Entertainment,0.0,False,False,250,24,False,REV_193,True
CLAIM_00044759,VID_00009201,CH_00016219,CLMT_00001725,2024-01-12,2023-02-13,Audio,Resolved,86.0,Monetize,US,357,82,Music,2939.44,False,False,333,4,False,REV_163,True
CLAIM_00044760,VID_00015723,CH_00016844,CLMT_00003215,2024-09-28,2024-08-12,Audiovisual,Resolved,59.0,Monetize,LATAM,546,390,Entertainment,1568.87,False,False,47,4,False,REV_081,False
CLAIM_00044761,VID_00004066,CH_00010957,CLMT_00003382,2023-06-02,2023-05-15,Visual,Resolved,12.0,Monetize,EU,1026,930,Music,651.5,False,False,18,19,False,REV_097,True
CLAIM_00044762,VID_00016994,CH_00016550,CLMT_00002946,2024-09-21,2024-04-29,Audiovisual,Resolved,38.0,Monetize,EU,2872,210,Education,638.85,False,False,145,2,False,REV_145,True
CLAIM_00044763,VID_00006311,CH_00015425,CLMT_00004784,2024-01-15,2023-03-06,Audiovisual,Active,,Block,APAC,44,123,Gaming,0.0,False,False,315,26,False,REV_176,True
CLAIM_00044764,VID_00000670,CH_00016552,CLMT_00002549,2023-02-03,2022-07-06,Audio,Resolved,79.0,Block,LATAM,135,1171,Education,0.0,False,False,212,16,False,REV_159,True
CLAIM_00044765,VID_00002868,CH_00015842,CLMT_00001325,2023-05-27,2023-02-06,Audiovisual,Active,,Monetize,APAC,10,79,Gaming,917.79,False,False,110,29,False,REV_068,True
CLAIM_00044766,VID_00017580,CH_00006726,CLMT_00001812,2024-03-01,2023-05-25,Audio,Disputed,,Monetize,US,6591,12,Entertainment,253.1,False,False,281,14,False,REV_152,True
CLAIM_00044767,VID_00003743,CH_00008950,CLMT_00001120,2023-10-11,2023-08-15,Audio,Resolved,14.0,Monetize,LATAM,24061,345,Music,1253.85,False,False,57,30,False,REV_197,True
CLAIM_00044768,VID_00014626,CH_00001741,CLMT_00001980,2024-04-04,2023-04-28,Audiovisual,Disputed,,Monetize,EU,180,422,Education,1367.9,False,False,342,9,False,REV_171,True
CLAIM_00044769,VID_00022824,CH_00011510,CLMT_00003142,2023-03-02,2022-07-14,Audio,Resolved,33.0,Monetize,EU,430,42,Music,3415.99,False,False,231,1,False,REV_079,True
CLAIM_00044770,VID_00019117,CH_00007631,CLMT_00000540,2023-09-05,2022-10-11,Audio,Active,,Monetize,LATAM,59697,785,Music,3085.71,False,False,329,6,False,REV_077,True
CLAIM_00044771,VID_00025320,CH_00017698,CLMT_00003676,2024-02-02,2023-12-15,Audio,Active,,Track,LATAM,792,441,Music,0.0,False,False,49,35,False,REV_109,True
CLAIM_00044772,VID_00013123,CH_00012975,CLMT_00004216,2023-12-14,2023-10-15,Visual,Active,,Monetize,LATAM,3644,198,Music,2434.97,False,False,60,26,False,REV_073,True
CLAIM_00044773,VID_00021365,CH_00015709,CLMT_00003090,2023-01-11,2022-04-08,Audiovisual,Active,,Mute,US,13575,144,Music,0.0,False,False,278,12,False,REV_164,True
CLAIM_00044774,VID_00001751,CH_00013247,CLMT_00000728,2022-11-12,2022-08-19,Audio,Resolved,84.0,Monetize,EU,174,37,Sports,1409.34,False,False,85,21,False,REV_061,True
CLAIM_00044775,VID_00027787,CH_00014393,CLMT_00002056,2023-09-04,2023-06-22,Audiovisual,Disputed,,Monetize,LATAM,44,342,Gaming,684.16,False,False,74,11,False,REV_042,True
CLAIM_00044776,VID_00027112,CH_00014930,CLMT_00000641,2024-04-02,2023-12-29,Visual,Resolved,74.0,Block,APAC,228,271,Entertainment,0.0,False,False,95,33,False,REV_164,True
CLAIM_00044777,VID_00015744,CH_00000400,CLMT_00004858,2024-03-21,2023-12-21,Audio,Active,,Track,MEA,284,201,Other,0.0,False,True,91,97,True,REV_101,True
CLAIM_00044778,VID_00010967,CH_00006176,CLMT_00002248,2023-04-03,2022-07-20,Audiovisual,Active,,Monetize,EU,3243,215,Music,2773.53,True,False,257,2,True,REV_105,True
CLAIM_00044779,VID_00022189,CH_00015755,CLMT_00002326,2022-12-16,2022-08-24,Audiovisual,Active,,Track,LATAM,35623,73,Music,0.0,False,False,114,36,False,REV_100,True
CLAIM_00044780,VID_00014687,CH_00006220,CLMT_00003555,2023-04-26,2022-09-30,Visual,Active,,Track,LATAM,31,48,Entertainment,0.0,False,False,208,21,False,REV_198,True
CLAIM_00044781,VID_00017231,CH_00014493,CLMT_00003540,2023-12-06,2023-12-01,Audiovisual,Resolved,47.0,Monetize,EU,84,206,Music,157.21,False,True,5,79,True,REV_066,True
CLAIM_00044782,VID_00020081,CH_00018536,CLMT_00002364,2023-07-09,2023-04-29,Audio,Resolved,64.0,Track,US,617,131,Film,0.0,False,False,71,39,False,REV_045,True
CLAIM_00044783,VID_00023892,CH_00013268,CLMT_00002518,2023-07-16,2023-01-24,Audio,Disputed,,Monetize,US,3352,263,Gaming,685.61,False,True,173,79,True,REV_156,True
CLAIM_00044784,VID_00025889,CH_00015583,CLMT_00002720,2022-12-25,2022-04-13,Thumbnail,Resolved,87.0,Monetize,EU,201423,63,News,2028.98,False,False,256,33,False,REV_196,True
CLAIM_00044785,VID_00027411,CH_00004640,CLMT_00001613,2023-04-05,2022-09-05,Audiovisual,Active,,Mute,APAC,1507,1177,Entertainment,0.0,False,False,212,9,False,REV_027,True
CLAIM_00044786,VID_00023829,CH_00018202,CLMT_00003743,2024-05-05,2023-05-12,Audiovisual,Active,,Monetize,EU,4431,1430,Gaming,3118.85,False,False,359,7,False,REV_151,True
CLAIM_00044787,VID_00017061,CH_00001283,CLMT_00000208,2024-09-25,2023-12-30,Audiovisual,Resolved,59.0,Monetize,EU,7858,198,Gaming,4220.92,False,False,270,20,False,REV_027,True
CLAIM_00044788,VID_00021502,CH_00006649,CLMT_00003978,2023-06-24,2023-02-13,Visual,Resolved,74.0,Monetize,LATAM,506,512,Education,3505.79,False,True,131,94,True,REV_146,True
CLAIM_00044789,VID_00008259,CH_00013395,CLMT_00003024,2023-07-31,2023-06-19,Audiovisual,Resolved,52.0,Mute,US,7950,214,Music,0.0,True,False,42,33,True,REV_159,True
CLAIM_00044790,VID_00027284,CH_00014528,CLMT_00001375,2024-04-21,2024-01-27,Audio,Disputed,,Monetize,MEA,4464,98,Sports,4896.77,False,False,85,16,False,REV_134,True
CLAIM_00044791,VID_00018893,CH_00004015,CLMT_00001110,2024-03-07,2024-03-03,Audiovisual,Active,,Monetize,US,10082,394,Gaming,4609.08,False,False,4,27,False,REV_190,True
CLAIM_00044792,VID_00015633,CH_00018843,CLMT_00000910,2024-09-02,2023-12-16,Audiovisual,Expired,34.0,Monetize,EU,14,210,Music,2622.18,False,False,261,28,False,REV_120,True
CLAIM_00044793,VID_00029308,CH_00018899,CLMT_00004384,2023-12-27,2023-12-08,Thumbnail,Retracted,56.0,Mute,EU,1787,83,Music,0.0,False,False,19,18,False,REV_182,True
CLAIM_00044794,VID_00009335,CH_00018892,CLMT_00002878,2023-04-10,2022-12-25,Audiovisual,Active,,Monetize,EU,9602,1626,Technology,4167.64,False,False,106,36,False,REV_025,True
CLAIM_00044795,VID_00019060,CH_00008221,CLMT_00000324,2024-03-31,2023-07-25,Audio,Active,,Mute,APAC,561,159,Sports,0.0,False,False,250,10,False,REV_029,True
CLAIM_00044796,VID_00020130,CH_00013244,CLMT_00004705,2024-08-21,2024-02-26,Visual,Resolved,28.0,Monetize,US,14615,150,Film,1582.15,False,False,177,23,False,REV_010,True
CLAIM_00044797,VID_00014707,CH_00012098,CLMT_00001820,2024-03-20,2023-07-30,Audio,Resolved,88.0,Monetize,EU,46,331,Entertainment,1163.18,False,False,234,31,False,REV_007,True
CLAIM_00044798,VID_00020457,CH_00001083,CLMT_00001517,2024-05-29,2023-12-30,Audiovisual,Resolved,49.0,Monetize,US,48391,858,Music,2754.34,False,False,151,34,False,REV_081,True
CLAIM_00044799,VID_00019670,CH_00002891,CLMT_00000162,2023-12-17,2023-02-01,Audiovisual,Active,,Monetize,MEA,296,165,Entertainment,2616.64,False,False,319,24,False,REV_150,True
CLAIM_00044800,VID_00001864,CH_00006105,CLMT_00003112,2023-01-30,2022-02-27,Visual,Resolved,50.0,Mute,US,417,134,Entertainment,0.0,False,False,337,13,False,REV_105,True
CLAIM_00044801,VID_00010346,CH_00006330,CLMT_00002729,2023-02-02,2022-03-21,Thumbnail,Resolved,73.0,Track,US,1888,246,Music,0.0,False,False,318,35,False,REV_043,True
CLAIM_00044802,VID_00005284,CH_00011028,CLMT_00003145,2023-08-04,2023-05-07,Audiovisual,Active,,Monetize,US,4590,1942,News,834.6,False,False,89,8,False,REV_109,True
